AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;2;Castilla y León;Zamora;N-525;Permanente;ZA-146-0;65,5543;19,5355;85,0898
2019;2;Castilla y León;León;N-6;Permanente;LE-157-0;89,4214;4,0032;93,4246
2019;2;Castilla y León;León;N-6;Permanente;LE-256-0;41,7974;5,5488;47,3462
2019;2;Castilla y León;Segovia;N-6;Permanente;SG-134-0;147,1714;26,3117;173,4831
2019;2;Castilla y León;Valladolid;N-601;Permanente;VA-147-0;1610,9385;295,536;1906,4745
2019;2;Castilla y León;Valladolid;N-601;Permanente;VA-17-0;20,5189;9,9893;30,5082
2019;2;Castilla y León;Palencia;N-610;Permanente;P-282-0;415,131;262,4575;677,5885
2019;2;Castilla y León;Zamora;N-610;Permanente;ZA-40-0;84,9392;104,192;189,1312
2019;2;Castilla y León;Palencia;N-611;Permanente;P-281-0;211,8246;26,0923;237,9169
2019;2;Castilla y León;Salamanca;N-620;Permanente;SA-380-0;10,7565;0,5714;11,3279
2019;2;Castilla y León;Salamanca;N-620R;Permanente;SA-392-0;0,0;0,0;0,0
2019;2;Castilla y León;Burgos;N-623;Permanente;BU-163-0;23,1072;4,4394;27,5466
2019;2;Castilla y León;Burgos;N-623;Permanente;BU-228-0;0,0;0,0;0,0
2019;2;Castilla y León;León;N-625;Permanente;LE-258-0;0,0;0,0;0,0
2019;2;Castilla y León;Palencia;N-627;Permanente;P-28-0;331,6778;126,5782;458,256
2019;2;Castilla y León;Burgos;N-629;Permanente;BU-227-0;1666,9338;204,8012;1871,735
2019;2;Castilla y León;León;N-630;Permanente;LE-158-0;57,4199;21,7746;79,1945
2019;2;Castilla y León;Zamora;N-630;Permanente;ZA-306-0;10,0602;1,3138;11,374
2019;2;Castilla y León;Zamora;N-630;Permanente;ZA-308-0;6,8458;1,2752;8,121
2019;2;Castilla y León;Zamora;N-631;Permanente;ZA-10-0;1345,336;293,2773;1638,6133
2019;2;Castilla y León;Segovia;SG-20;Permanente;SG-397-0;1486,9589;175,287;1662,2459
2019;2;Castilla y León;Soria;SO-20;Permanente;SO-421-0;3056,3859;366,7663;3423,1522
2019;2;Castilla y León;Valladolid;VA-30;Permanente;VA-434-0;17068,733;1438,7324;18507,4654
2019;2;Castilla y León;Valladolid;VA-30;Permanente;VA-74-0;5127,8875;1295,8311;6423,7186
2019;2;Castilla y León;Valladolid;VA-30;Permanente;VA-77-0;6647,1973;1432,6902;8079,8875
2019;2;Castilla y León;Valladolid;VA-30;Permanente;VA-78-0;8653,3102;1490,4367;10143,7469
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-118-0;844,0519;332,9055;1176,9574
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-229-0;7634,727;2008,939;9643,666
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-442-0;6224,5903;1574,1748;7798,7651
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-443-0;10438,554;2044,7827;12483,3367
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-444-0;15104,572;2163,2781;17267,8501
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-445-0;8531,6653;4324,0259;12855,6912
2019;3;Castilla y León;Burgos;A-1;Permanente;BU-446-0;141,7072;53,2437;194,9509
2019;3;Castilla y León;Segovia;A-1;Permanente;SG-135-0;2418,0406;610,1867;3028,2273
2019;3;Castilla y León;Segovia;A-1;Permanente;SG-440-0;3035,2555;670,9171;3706,1726
2019;3;Castilla y León;Segovia;A-1;Permanente;SG-441-0;2454,9833;595,5898;3050,5731
2019;3;Castilla y León;Burgos;A-11;Permanente;BU-543-0;181,394;178,455;359,849
2019;3;Castilla y León;Burgos;A-11;Permanente;BU-544-0;162,9372;142,3643;305,3015
2019;3;Castilla y León;Soria;A-11;Permanente;SO-129-0;0,0;0,0;0,0
2019;3;Castilla y León;Soria;A-11;Permanente;SO-130-0;285,8033;184,638;470,4413
2019;3;Castilla y León;Valladolid;A-11;Permanente;VA-29-0;914,9793;184,9876;1099,9669
2019;3;Castilla y León;Zamora;A-11;Permanente;ZA-432-0;75,4933;18,7199;94,2132
2019;3;Castilla y León;Zamora;A-11;Permanente;ZA-433-0;87,5178;30,3383;117,8561
2019;3;Castilla y León;Soria;A-15;Permanente;SO-123-0;3532,4852;1877,2086;5409,6938
2019;3;Castilla y León;Soria;A-15;Permanente;SO-181-0;458,5344;378,5917;837,1261
2019;3;Castilla y León;Soria;A-15;Permanente;SO-354-0;4107,9285;604,391;4712,3195
2019;3;Castilla y León;Soria;A-2;Permanente;SO-4-0;802,3442;447,1986;1249,5428
2019;3;Castilla y León;Ávila;A-50;Permanente;AV-353-0;4439,7215;391,3029;4831,0244
2019;3;Castilla y León;Salamanca;A-50;Permanente;SA-422-0;3271,6929;532,8521;3804,545
2019;3;Castilla y León;Salamanca;A-50;Permanente;SA-426-0;5884,8258;559,1194;6443,9452
2019;3;Castilla y León;Zamora;A-52;Permanente;ZA-333-0;2026,7676;740,2811;2767,0487
2019;3;Castilla y León;Zamora;A-52;Permanente;ZA-336-0;1539,0053;474,8973;2013,9026
2019;3;Castilla y León;Zamora;A-52;Permanente;ZA-373-0;1583,1134;726,6811;2309,7945
2019;3;Castilla y León;Zamora;A-52;Permanente;ZA-393-0;1904,0;792,8432;2696,8432
2019;3;Castilla y León;Ávila;A-6;Permanente;AV-142-0;290,866;64,0645;354,9305
2019;3;Castilla y León;León;A-6;Permanente;LE-325-0;2871,9148;923,5921;3795,5069
2019;3;Castilla y León;Valladolid;A-6;Permanente;VA-582-0;3490,9435;648,1717;4139,1152
2019;3;Castilla y León;Zamora;A-6;Permanente;ZA-121-0;1287,3615;346,5663;1633,9278
2019;3;Castilla y León;Zamora;A-6;Permanente;ZA-391-0;458,287;153,1996;611,4866
2019;3;Castilla y León;León;A-60;Permanente;LE-591-0;2447,5276;675,2778;3122,8054
2019;3;Castilla y León;León;A-60;Permanente;LE-592-0;4861,9997;472,6944;5334,6941
2019;3;Castilla y León;León;A-60;Permanente;LE-593-0;2271,7871;259,7245;2531,5116
2019;3;Castilla y León;Valladolid;A-60;Permanente;VA-6-0;4129,7453;417,9977;4547,743
2019;3;Castilla y León;Burgos;A-62;Permanente;BU-64-0;1012,3499;533,1328;1545,4827
2019;3;Castilla y León;Palencia;A-62;Permanente;P-148-0;3563,3373;988,8262;4552,1635
2019;3;Castilla y León;Palencia;A-62;Permanente;P-93-0;1470,0277;824,7012;2294,7289
