AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;6;Comunitat Valenciana;Valencia/València;V-21;Permanente;V-71-0;79184,9972;1852,0001;81036,9973
2019;6;Comunitat Valenciana;Valencia/València;V-31;Permanente;V-301-0;108080,5783;7295,7448;115376,3231
2019;7;Comunitat Valenciana;Valencia/València;A-3;Permanente;V-385-0;8755,114;2056,147;10811,261
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-508-0;5999,7035;680,2034;6679,9069
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-509-0;8415,0439;2233,8499;10648,8938
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-510-0;8586,9498;2113,2683;10700,2181
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-511-0;10866,2491;2493,873;13360,1221
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-512-0;12323,7401;2380,712;14704,4521
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-513-0;12802,0468;2397,4079;15199,4547
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-514-0;13582,1158;2484,9066;16067,0224
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-515-0;16881,4124;2533,1394;19414,5518
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-516-0;16034,5586;2582,918;18617,4766
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;16631,2821;2466,3557;19097,6378
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;9057,5264;926,6226;9984,149
2019;7;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;10015,9949;893,8491;10909,844
