Provincias,Año,Mes,Turistas_totales
Castellón/Castelló,2007,6,19308.0
Castellón/Castelló,2007,7,24117.0
Castellón/Castelló,2007,8,20909.0
Castellón/Castelló,2007,9,22011.0
Castellón/Castelló,2007,10,20386.0
Castellón/Castelló,2007,11,10608.0
Castellón/Castelló,2007,12,8101.0
Castellón/Castelló,2008,1,8297.0
Castellón/Castelló,2008,2,13288.0
Castellón/Castelló,2008,3,12798.0
Castellón/Castelló,2008,4,15690.0
Castellón/Castelló,2008,5,17100.0
Castellón/Castelló,2008,6,16013.0
Castellón/Castelló,2008,7,19870.0
Castellón/Castelló,2008,8,19015.0
Castellón/Castelló,2008,9,21966.0
Castellón/Castelló,2008,10,21051.0
Castellón/Castelló,2008,11,8408.0
Castellón/Castelló,2008,12,9064.0
Castellón/Castelló,2009,1,5899.0
Castellón/Castelló,2009,2,8638.0
Castellón/Castelló,2009,3,13618.0
Castellón/Castelló,2009,4,16846.0
Castellón/Castelló,2009,5,15529.0
Castellón/Castelló,2009,6,16794.0
Castellón/Castelló,2009,7,22945.0
Castellón/Castelló,2009,8,18921.0
Castellón/Castelló,2009,9,18699.0
Castellón/Castelló,2009,10,19825.0
Castellón/Castelló,2009,11,8514.0
Castellón/Castelló,2009,12,5824.0
Castellón/Castelló,2010,1,5105.0
Castellón/Castelló,2010,2,6965.0
Castellón/Castelló,2010,3,13150.0
Castellón/Castelló,2010,4,13379.0
Castellón/Castelló,2010,5,17303.0
Castellón/Castelló,2010,6,14013.0
Castellón/Castelló,2010,7,19379.0
Castellón/Castelló,2010,8,18976.0
Castellón/Castelló,2010,9,19545.0
Castellón/Castelló,2010,10,20848.0
Castellón/Castelló,2010,11,5472.0
Castellón/Castelló,2010,12,5361.0
Castellón/Castelló,2011,1,4882.0
Castellón/Castelló,2011,2,7931.0
Castellón/Castelló,2011,3,9218.0
Castellón/Castelló,2011,4,17992.0
Castellón/Castelló,2011,5,15460.0
Castellón/Castelló,2011,6,15188.0
Castellón/Castelló,2011,7,20735.0
Castellón/Castelló,2011,8,17434.0
Castellón/Castelló,2011,9,19279.0
Castellón/Castelló,2011,10,16373.0
Castellón/Castelló,2011,11,7041.0
Castellón/Castelló,2011,12,7335.0
Castellón/Castelló,2012,1,5700.0
Castellón/Castelló,2012,2,9346.0
Castellón/Castelló,2012,3,11880.0
Castellón/Castelló,2012,4,22161.0
Castellón/Castelló,2012,5,16603.0
Castellón/Castelló,2012,6,17787.0
Castellón/Castelló,2012,7,24782.0
Castellón/Castelló,2012,8,20856.0
Castellón/Castelló,2012,9,21177.0
Castellón/Castelló,2012,10,16973.0
Castellón/Castelló,2012,11,8280.0
Castellón/Castelló,2012,12,6162.0
Castellón/Castelló,2013,1,4427.0
Castellón/Castelló,2013,2,6780.0
Castellón/Castelló,2013,3,10417.0
Castellón/Castelló,2013,4,14193.0
Castellón/Castelló,2013,5,19359.0
Castellón/Castelló,2013,6,17347.0
Castellón/Castelló,2013,7,20747.0
Castellón/Castelló,2013,8,22228.0
Castellón/Castelló,2013,9,19079.0
Castellón/Castelló,2013,10,20240.0
Castellón/Castelló,2013,11,7308.0
Castellón/Castelló,2013,12,8812.0
Castellón/Castelló,2014,1,5370.0
Castellón/Castelló,2014,2,7220.0
Castellón/Castelló,2014,3,10657.0
Castellón/Castelló,2014,4,16902.0
Castellón/Castelló,2014,5,23275.0
Castellón/Castelló,2014,6,15250.0
Castellón/Castelló,2014,7,20519.0
Castellón/Castelló,2014,8,22954.0
Castellón/Castelló,2014,9,24681.0
Castellón/Castelló,2014,10,24048.0
Castellón/Castelló,2014,11,6141.0
Castellón/Castelló,2014,12,8876.0
Castellón/Castelló,2015,1,5307.0
Castellón/Castelló,2015,2,7733.0
Castellón/Castelló,2015,3,17432.0
Castellón/Castelló,2015,4,14145.0
Castellón/Castelló,2015,5,19775.0
Castellón/Castelló,2015,6,14290.0
Castellón/Castelló,2015,7,21025.0
Castellón/Castelló,2015,8,22436.0
Castellón/Castelló,2015,9,21788.0
Castellón/Castelló,2015,10,17587.0
Castellón/Castelló,2015,11,6929.0
Castellón/Castelló,2015,12,6583.0
Castellón/Castelló,2016,1,5195.0
Castellón/Castelló,2016,2,9024.0
Castellón/Castelló,2016,3,15451.0
Castellón/Castelló,2016,4,17220.0
Castellón/Castelló,2016,5,16014.0
Castellón/Castelló,2016,6,15818.0
Castellón/Castelló,2016,7,24740.0
Castellón/Castelló,2016,8,21457.0
Castellón/Castelló,2016,9,23249.0
Castellón/Castelló,2016,10,17192.0
Castellón/Castelló,2016,11,7872.0
Castellón/Castelló,2016,12,7981.0
Castellón/Castelló,2017,1,6199.0
Castellón/Castelló,2017,2,9463.0
Castellón/Castelló,2017,3,12086.0
Castellón/Castelló,2017,4,19534.0
Castellón/Castelló,2017,5,21302.0
Castellón/Castelló,2017,6,19192.0
Castellón/Castelló,2017,7,25949.0
Castellón/Castelló,2017,8,23680.0
Castellón/Castelló,2017,9,23162.0
Castellón/Castelló,2017,10,20029.0
Castellón/Castelló,2017,11,8445.0
Castellón/Castelló,2017,12,8805.0
Castellón/Castelló,2018,1,6982.0
Castellón/Castelló,2018,2,10967.0
Castellón/Castelló,2018,3,13711.0
Castellón/Castelló,2018,4,18571.0
Castellón/Castelló,2018,5,20286.0
Castellón/Castelló,2018,6,17639.0
Castellón/Castelló,2018,7,20628.0
Castellón/Castelló,2018,8,22092.0
Castellón/Castelló,2018,9,23937.0
Castellón/Castelló,2018,10,20662.0
Castellón/Castelló,2018,11,9524.0
Castellón/Castelló,2018,12,9460.0
Castellón/Castelló,2019,1,8317.0
Castellón/Castelló,2019,2,10144.0
Castellón/Castelló,2019,3,14513.0
Castellón/Castelló,2019,4,19766.0
Castellón/Castelló,2019,5,19677.0
Castellón/Castelló,2019,6,19379.0
Castellón/Castelló,2019,7,21820.0
Castellón/Castelló,2019,8,26674.0
Castellón/Castelló,2019,9,24978.0
Castellón/Castelló,2019,10,24915.0
Castellón/Castelló,2019,11,10332.0
Castellón/Castelló,2019,12,9724.0
Castellón/Castelló,2020,1,7889.0
Castellón/Castelló,2020,2,11353.0
Castellón/Castelló,2020,3,3965.0
Castellón/Castelló,2020,4,0.0
Castellón/Castelló,2020,5,63.0
Castellón/Castelló,2020,6,1135.0
Castellón/Castelló,2020,7,8886.0
Castellón/Castelló,2020,8,10633.0
Castellón/Castelló,2020,9,6818.0
Castellón/Castelló,2020,10,6760.0
Castellón/Castelló,2020,11,2119.0
Castellón/Castelló,2020,12,2305.0
Castellón/Castelló,2021,1,2275.0
Castellón/Castelló,2021,2,1590.0
Castellón/Castelló,2021,3,2779.0
Castellón/Castelló,2021,4,3077.0
Castellón/Castelló,2021,5,5722.0
Castellón/Castelló,2021,6,8697.0
Castellón/Castelló,2021,7,13267.0
Castellón/Castelló,2021,8,15941.0
Castellón/Castelló,2021,9,16693.0
Castellón/Castelló,2021,10,14643.0
Castellón/Castelló,2021,11,9834.0
Castellón/Castelló,2021,12,7393.0
Castellón/Castelló,2022,1,6080.0
Castellón/Castelló,2022,2,10203.0
Castellón/Castelló,2022,3,10901.0
Castellón/Castelló,2022,4,19320.0
Castellón/Castelló,2022,5,21038.0
Castellón/Castelló,2022,6,19592.0
Castellón/Castelló,2022,7,24499.0
Castellón/Castelló,2022,8,27952.0
Castellón/Castelló,2022,9,26445.0
Castellón/Castelló,2022,10,19394.0
Castellón/Castelló,2022,11,9960.0
Castellón/Castelló,2022,12,8314.0
Castellón/Castelló,2023,1,7768.0
Castellón/Castelló,2023,2,10361.0
Castellón/Castelló,2023,3,12790.0
Castellón/Castelló,2023,4,27090.0
Castellón/Castelló,2023,5,21810.0
Castellón/Castelló,2023,6,20048.0
Castellón/Castelló,2023,7,24694.0
Castellón/Castelló,2023,8,28649.0
Castellón/Castelló,2023,9,27373.0
Castellón/Castelló,2023,10,25035.0
Castellón/Castelló,2023,11,11274.0
Castellón/Castelló,2023,12,8412.0
Castellón/Castelló,2024,1,8000.0
Castellón/Castelló,2024,2,11714.0
Castellón/Castelló,2024,3,18921.0
Castellón/Castelló,2024,4,19766.0
Castellón/Castelló,2024,5,27196.0
Castellón/Castelló,2024,6,21613.0
Castellón/Castelló,2024,7,25694.0
Castellón/Castelló,2024,8,31615.0
Castellón/Castelló,2024,9,30815.0
Castellón/Castelló,2024,10,27745.0
Castellón/Castelló,2024,11,10897.0
Castellón/Castelló,2024,12,9493.0
Castellón/Castelló,2025,1,9312.0
Castellón/Castelló,2025,2,11767.0
Castellón/Castelló,2025,3,16422.0
Castellón/Castelló,2025,4,22803.0
Castellón/Castelló,2025,5,28339.0
Castellón/Castelló,2025,6,22420.0
Castellón/Castelló,2025,7,23843.0
Castellón/Castelló,2025,8,30852.0
Castellón/Castelló,2025,9,32082.0
Ceuta,1999,1,2016.0
Ceuta,1999,2,1224.0
Ceuta,1999,3,1836.0
Ceuta,1999,4,1282.0
Ceuta,1999,5,1385.0
Ceuta,1999,6,1749.0
Ceuta,1999,7,1440.0
Ceuta,1999,8,2187.0
Ceuta,1999,9,1271.0
Ceuta,1999,10,1643.0
Ceuta,1999,11,1650.0
Ceuta,1999,12,1805.0
Ceuta,2000,1,1563.0
Ceuta,2000,2,1439.0
Ceuta,2000,3,1703.0
Ceuta,2000,4,2148.0
Ceuta,2000,5,2240.0
Ceuta,2000,6,1920.0
Ceuta,2000,7,1913.0
Ceuta,2000,8,2579.0
Ceuta,2000,9,2384.0
Ceuta,2000,10,2425.0
Ceuta,2000,11,1271.0
Ceuta,2000,12,1511.0
Ceuta,2001,1,1736.0
Ceuta,2001,2,1836.0
Ceuta,2001,3,1705.0
Ceuta,2001,4,1950.0
Ceuta,2001,5,1741.0
Ceuta,2001,6,1690.0
Ceuta,2001,7,1992.0
Ceuta,2001,8,3332.0
Ceuta,2001,9,1555.0
Ceuta,2001,10,1277.0
Ceuta,2001,11,1769.0
Ceuta,2001,12,1089.0
Ceuta,2002,1,1495.0
Ceuta,2002,2,1208.0
Ceuta,2002,3,2041.0
Ceuta,2002,4,1546.0
Ceuta,2002,5,1405.0
Ceuta,2002,6,1693.0
Ceuta,2002,7,1870.0
Ceuta,2002,8,2367.0
Ceuta,2002,9,1849.0
Ceuta,2002,10,1672.0
Ceuta,2002,11,1275.0
Ceuta,2002,12,1340.0
Ceuta,2003,1,1909.0
Ceuta,2003,2,1767.0
Ceuta,2003,3,1887.0
Ceuta,2003,4,1501.0
Ceuta,2003,5,1979.0
Ceuta,2003,6,1703.0
Ceuta,2003,7,3039.0
Ceuta,2003,8,2736.0
Ceuta,2003,9,1353.0
Ceuta,2003,10,1524.0
Ceuta,2003,11,1393.0
Ceuta,2003,12,1557.0
Ceuta,2004,1,1607.0
Ceuta,2004,2,1135.0
Ceuta,2004,3,1481.0
Ceuta,2004,4,1533.0
Ceuta,2004,5,1264.0
Ceuta,2004,6,1204.0
Ceuta,2004,7,2061.0
Ceuta,2004,8,2568.0
Ceuta,2004,9,1075.0
Ceuta,2004,10,972.0
Ceuta,2004,11,957.0
Ceuta,2004,12,1167.0
Ceuta,2005,1,1427.0
Ceuta,2005,2,958.0
Ceuta,2005,3,1080.0
Ceuta,2005,4,1249.0
Ceuta,2005,5,967.0
Ceuta,2005,6,892.0
Ceuta,2005,7,1411.0
Ceuta,2005,8,2107.0
Ceuta,2005,9,1319.0
Ceuta,2005,10,1111.0
Ceuta,2005,11,1337.0
Ceuta,2005,12,1392.0
Ceuta,2006,1,1558.0
Ceuta,2006,2,782.0
Ceuta,2006,3,915.0
Ceuta,2006,4,1475.0
Ceuta,2006,5,1468.0
Ceuta,2006,6,1134.0
Ceuta,2006,7,1598.0
Ceuta,2006,8,2586.0
Ceuta,2006,9,1388.0
Ceuta,2006,10,1217.0
Ceuta,2006,11,912.0
Ceuta,2006,12,1109.0
Ceuta,2007,1,1504.0
Ceuta,2007,2,704.0
Ceuta,2007,3,975.0
Ceuta,2007,4,811.0
Ceuta,2007,5,1045.0
Ceuta,2007,6,1119.0
Ceuta,2007,7,2042.0
Ceuta,2007,8,1948.0
Ceuta,2007,9,809.0
Ceuta,2007,10,1077.0
Ceuta,2007,11,842.0
Ceuta,2007,12,932.0
Ceuta,2008,1,1112.0
Ceuta,2008,2,769.0
Ceuta,2008,3,814.0
Ceuta,2008,4,1060.0
Ceuta,2008,5,815.0
Ceuta,2008,6,1158.0
Ceuta,2008,7,1217.0
Ceuta,2008,8,1802.0
Ceuta,2008,9,482.0
Ceuta,2008,10,886.0
Ceuta,2008,11,1236.0
Ceuta,2008,12,970.0
Ceuta,2009,1,1171.0
Ceuta,2009,2,939.0
Ceuta,2009,3,928.0
Ceuta,2009,4,1215.0
Ceuta,2009,5,807.0
Ceuta,2009,6,2423.0
Ceuta,2009,7,1948.0
Ceuta,2009,8,2620.0
Ceuta,2009,9,1366.0
Ceuta,2009,10,1431.0
Ceuta,2009,11,936.0
Ceuta,2009,12,1299.0
Ceuta,2010,1,1705.0
Ceuta,2010,2,1898.0
Ceuta,2010,3,1288.0
Ceuta,2010,4,2020.0
Ceuta,2010,5,1068.0
Ceuta,2010,6,1378.0
Ceuta,2010,7,3574.0
Ceuta,2010,8,2082.0
Ceuta,2010,9,1754.0
Ceuta,2010,10,1386.0
Ceuta,2010,11,1704.0
Ceuta,2010,12,1224.0
Ceuta,2011,1,2199.0
Ceuta,2011,2,1182.0
Ceuta,2011,3,1629.0
Ceuta,2011,4,1431.0
Ceuta,2011,5,1433.0
Ceuta,2011,6,1261.0
Ceuta,2011,7,2930.0
Ceuta,2011,8,2144.0
Ceuta,2011,9,1715.0
Ceuta,2011,10,1632.0
Ceuta,2011,11,2144.0
Ceuta,2011,12,1566.0
Ceuta,2012,1,1391.0
Ceuta,2012,2,1491.0
Ceuta,2012,3,1428.0
Ceuta,2012,4,1653.0
Ceuta,2012,5,1887.0
Ceuta,2012,6,2003.0
Ceuta,2012,7,2465.0
Ceuta,2012,8,2375.0
Ceuta,2012,9,1719.0
Ceuta,2012,10,1748.0
Ceuta,2012,11,1845.0
Ceuta,2012,12,1837.0
Ceuta,2013,1,2588.0
Ceuta,2013,2,1461.0
Ceuta,2013,3,1574.0
Ceuta,2013,4,2335.0
Ceuta,2013,5,2038.0
Ceuta,2013,6,2546.0
Ceuta,2013,7,1861.0
Ceuta,2013,8,3594.0
Ceuta,2013,9,1993.0
Ceuta,2013,10,2201.0
Ceuta,2013,11,2201.0
Ceuta,2013,12,1398.0
Ceuta,2014,1,2491.0
Ceuta,2014,2,2056.0
Ceuta,2014,3,1656.0
Ceuta,2014,4,1849.0
Ceuta,2014,5,2156.0
Ceuta,2014,6,1934.0
Ceuta,2014,7,1960.0
Ceuta,2014,8,2002.0
Ceuta,2014,9,2046.0
Ceuta,2014,10,1541.0
Ceuta,2014,11,2147.0
Ceuta,2014,12,2293.0
Ceuta,2015,1,1888.0
Ceuta,2015,2,2169.0
Ceuta,2015,3,1686.0
Ceuta,2015,4,1684.0
Ceuta,2015,5,1899.0
Ceuta,2015,6,1373.0
Ceuta,2015,7,2604.0
Ceuta,2015,8,4246.0
Ceuta,2015,9,3311.0
Ceuta,2015,10,1904.0
Ceuta,2015,11,2296.0
Ceuta,2015,12,2804.0
Ceuta,2016,1,2116.0
Ceuta,2016,2,1805.0
Ceuta,2016,3,1525.0
Ceuta,2016,4,1706.0
Ceuta,2016,5,2325.0
Ceuta,2016,6,1335.0
Ceuta,2016,7,2883.0
Ceuta,2016,8,2947.0
Ceuta,2016,9,2215.0
Ceuta,2016,10,1901.0
Ceuta,2016,11,1995.0
Ceuta,2016,12,2185.0
Ceuta,2017,1,2303.0
Ceuta,2017,2,2850.0
Ceuta,2017,3,972.0
Ceuta,2017,4,2517.0
Ceuta,2017,5,2530.0
Ceuta,2017,6,1545.0
Ceuta,2017,7,2724.0
Ceuta,2017,8,4280.0
Ceuta,2017,9,2226.0
Ceuta,2017,10,1881.0
Ceuta,2017,11,2475.0
Ceuta,2017,12,2500.0
Ceuta,2018,1,2897.0
Ceuta,2018,2,2115.0
Ceuta,2018,3,2384.0
Ceuta,2018,4,1809.0
Ceuta,2018,5,1603.0
Ceuta,2018,6,2340.0
Ceuta,2018,7,2231.0
Ceuta,2018,8,3224.0
Ceuta,2018,9,2180.0
Ceuta,2018,10,2050.0
Ceuta,2018,11,2930.0
Ceuta,2018,12,2312.0
Ceuta,2019,1,2569.0
Ceuta,2019,2,1637.0
Ceuta,2019,3,1756.0
Ceuta,2019,4,2636.0
Ceuta,2019,5,1420.0
Ceuta,2019,6,1869.0
Ceuta,2019,7,2912.0
Ceuta,2019,8,3980.0
Ceuta,2019,9,2193.0
Ceuta,2019,10,3328.0
Ceuta,2019,11,3650.0
Ceuta,2019,12,2122.0
Ceuta,2020,1,2369.0
Ceuta,2020,2,1686.0
Ceuta,2020,3,1046.0
Ceuta,2020,4,0.0
Ceuta,2020,7,155.0
Ceuta,2020,8,263.0
Ceuta,2020,9,155.0
Ceuta,2020,10,147.0
Ceuta,2020,11,46.0
Ceuta,2020,12,15.0
Ceuta,2021,1,109.0
Ceuta,2021,2,100.0
Ceuta,2021,3,144.0
Ceuta,2021,4,100.0
Ceuta,2021,5,160.0
Ceuta,2021,6,221.0
Ceuta,2021,7,266.0
Ceuta,2021,8,437.0
Ceuta,2021,9,338.0
Ceuta,2021,10,330.0
Ceuta,2021,11,300.0
Ceuta,2021,12,219.0
Ceuta,2022,1,121.0
Ceuta,2022,2,201.0
Ceuta,2022,3,217.0
Ceuta,2022,4,481.0
Ceuta,2022,5,712.0
Ceuta,2022,6,1245.0
Ceuta,2022,7,2059.0
Ceuta,2022,8,2580.0
Ceuta,2022,9,1679.0
Ceuta,2022,10,1480.0
Ceuta,2022,11,1567.0
Ceuta,2022,12,1566.0
Ceuta,2023,1,1896.0
Ceuta,2023,2,1235.0
Ceuta,2023,3,1729.0
Ceuta,2023,4,1524.0
Ceuta,2023,5,1836.0
Ceuta,2023,6,1918.0
Ceuta,2023,7,2707.0
Ceuta,2023,8,2924.0
Ceuta,2023,9,1797.0
Ceuta,2023,10,1040.0
Ceuta,2023,11,1508.0
Ceuta,2023,12,1610.0
Ceuta,2024,1,1496.0
Ceuta,2024,2,1684.0
Ceuta,2024,3,1536.0
Ceuta,2024,4,2975.0
Ceuta,2024,5,1740.0
Ceuta,2024,6,3024.0
Ceuta,2024,7,2589.0
Ceuta,2024,8,4291.0
Ceuta,2024,9,1417.0
Ceuta,2024,10,1049.0
Ceuta,2024,11,2425.0
Ceuta,2024,12,2879.0
Ceuta,2025,1,2369.0
Ceuta,2025,2,2649.0
Ceuta,2025,3,2035.0
Ceuta,2025,4,1863.0
Ceuta,2025,5,2642.0
Ceuta,2025,6,2101.0
Ceuta,2025,7,2363.0
Ceuta,2025,8,3125.0
Ceuta,2025,9,1754.0
Ciudad Real,1999,1,2200.0
Ciudad Real,1999,2,2472.0
Ciudad Real,1999,3,2577.0
Ciudad Real,1999,4,4180.0
Ciudad Real,1999,5,4684.0
Ciudad Real,1999,6,4436.0
Ciudad Real,1999,7,4271.0
Ciudad Real,1999,8,4662.0
Ciudad Real,1999,9,5291.0
Ciudad Real,1999,10,6552.0
Ciudad Real,1999,11,3313.0
Ciudad Real,1999,12,3193.0
Ciudad Real,2000,1,2267.0
Ciudad Real,2000,2,2108.0
Ciudad Real,2000,3,3033.0
Ciudad Real,2000,4,4870.0
Ciudad Real,2000,5,4654.0
Ciudad Real,2000,6,3853.0
Ciudad Real,2000,7,4715.0
Ciudad Real,2000,8,5809.0
Ciudad Real,2000,9,3932.0
Ciudad Real,2000,10,6363.0
Ciudad Real,2000,11,4151.0
Ciudad Real,2000,12,2316.0
Ciudad Real,2001,1,2911.0
Ciudad Real,2001,2,2596.0
Ciudad Real,2001,3,2709.0
Ciudad Real,2001,4,4644.0
Ciudad Real,2001,5,4272.0
Ciudad Real,2001,6,3072.0
Ciudad Real,2001,7,4875.0
Ciudad Real,2001,8,5016.0
Ciudad Real,2001,9,4605.0
Ciudad Real,2001,10,5392.0
Ciudad Real,2001,11,3375.0
Ciudad Real,2001,12,2145.0
Ciudad Real,2002,1,2340.0
Ciudad Real,2002,2,2097.0
Ciudad Real,2002,3,3013.0
Ciudad Real,2002,4,3936.0
Ciudad Real,2002,5,4231.0
Ciudad Real,2002,6,3902.0
Ciudad Real,2002,7,4633.0
Ciudad Real,2002,8,5911.0
Ciudad Real,2002,9,5148.0
Ciudad Real,2002,10,4870.0
Ciudad Real,2002,11,2851.0
Ciudad Real,2002,12,2042.0
Ciudad Real,2003,1,2122.0
Ciudad Real,2003,2,1615.0
Ciudad Real,2003,3,3488.0
Ciudad Real,2003,4,4212.0
Ciudad Real,2003,5,4438.0
Ciudad Real,2003,6,3743.0
Ciudad Real,2003,7,4230.0
Ciudad Real,2003,8,5617.0
Ciudad Real,2003,9,5356.0
Ciudad Real,2003,10,4754.0
Ciudad Real,2003,11,2970.0
Ciudad Real,2003,12,2073.0
Ciudad Real,2004,1,2693.0
Ciudad Real,2004,2,2360.0
Ciudad Real,2004,3,2608.0
Ciudad Real,2004,4,3422.0
Ciudad Real,2004,5,3981.0
Ciudad Real,2004,6,3829.0
Ciudad Real,2004,7,3886.0
Ciudad Real,2004,8,4897.0
Ciudad Real,2004,9,4539.0
Ciudad Real,2004,10,4736.0
Ciudad Real,2004,11,2828.0
Ciudad Real,2004,12,1880.0
Ciudad Real,2005,1,2739.0
Ciudad Real,2005,2,2847.0
Ciudad Real,2005,3,2224.0
Ciudad Real,2005,4,4567.0
Ciudad Real,2005,5,3832.0
Ciudad Real,2005,6,3253.0
Ciudad Real,2005,7,4047.0
Ciudad Real,2005,8,5946.0
Ciudad Real,2005,9,4558.0
Ciudad Real,2005,10,4799.0
Ciudad Real,2005,11,2730.0
Ciudad Real,2005,12,2175.0
Ciudad Real,2006,1,2167.0
Ciudad Real,2006,2,2435.0
Ciudad Real,2006,3,3361.0
Ciudad Real,2006,4,3889.0
Ciudad Real,2006,5,3848.0
Ciudad Real,2006,6,3317.0
Ciudad Real,2006,7,4911.0
Ciudad Real,2006,8,5238.0
Ciudad Real,2006,9,5229.0
Ciudad Real,2006,10,4926.0
Ciudad Real,2006,11,3109.0
Ciudad Real,2006,12,2477.0
Ciudad Real,2007,1,3189.0
Ciudad Real,2007,2,2685.0
Ciudad Real,2007,3,3703.0
Ciudad Real,2007,4,4468.0
Ciudad Real,2007,5,4696.0
Ciudad Real,2007,6,4942.0
Ciudad Real,2007,7,3977.0
Ciudad Real,2007,8,4804.0
Ciudad Real,2007,9,6456.0
Ciudad Real,2007,10,4587.0
Ciudad Real,2007,11,3064.0
Ciudad Real,2007,12,2673.0
Ciudad Real,2008,1,2928.0
Ciudad Real,2008,2,2853.0
Ciudad Real,2008,3,4422.0
Ciudad Real,2008,4,5195.0
Ciudad Real,2008,5,6069.0
Ciudad Real,2008,6,4485.0
Ciudad Real,2008,7,4570.0
Ciudad Real,2008,8,6099.0
Ciudad Real,2008,9,5305.0
Ciudad Real,2008,10,4904.0
Ciudad Real,2008,11,3097.0
Ciudad Real,2008,12,3064.0
Ciudad Real,2009,1,2635.0
Ciudad Real,2009,2,2695.0
Ciudad Real,2009,3,2962.0
Ciudad Real,2009,4,3756.0
Ciudad Real,2009,5,5070.0
Ciudad Real,2009,6,3108.0
Ciudad Real,2009,7,5074.0
Ciudad Real,2009,8,5784.0
Ciudad Real,2009,9,4282.0
Ciudad Real,2009,10,4662.0
Ciudad Real,2009,11,3010.0
Ciudad Real,2009,12,2177.0
Ciudad Real,2010,1,1814.0
Ciudad Real,2010,2,2277.0
Ciudad Real,2010,3,2549.0
Ciudad Real,2010,4,3798.0
Ciudad Real,2010,5,4521.0
Ciudad Real,2010,6,4505.0
Ciudad Real,2010,7,4898.0
Ciudad Real,2010,8,4912.0
Ciudad Real,2010,9,4994.0
Ciudad Real,2010,10,5473.0
Ciudad Real,2010,11,3868.0
Ciudad Real,2010,12,2245.0
Ciudad Real,2011,1,2210.0
Ciudad Real,2011,2,2433.0
Ciudad Real,2011,3,3437.0
Ciudad Real,2011,4,4422.0
Ciudad Real,2011,5,4367.0
Ciudad Real,2011,6,3491.0
Ciudad Real,2011,7,4362.0
Ciudad Real,2011,8,4147.0
Ciudad Real,2011,9,3392.0
Ciudad Real,2011,10,3619.0
Ciudad Real,2011,11,2897.0
Ciudad Real,2011,12,2734.0
Ciudad Real,2012,1,1899.0
Ciudad Real,2012,2,1849.0
Ciudad Real,2012,3,2472.0
Ciudad Real,2012,4,3529.0
Ciudad Real,2012,5,2931.0
Ciudad Real,2012,6,2853.0
Ciudad Real,2012,7,3266.0
Ciudad Real,2012,8,3114.0
Ciudad Real,2012,9,4176.0
Ciudad Real,2012,10,3583.0
Ciudad Real,2012,11,1662.0
Ciudad Real,2012,12,1277.0
Ciudad Real,2013,1,1577.0
Ciudad Real,2013,2,1725.0
Ciudad Real,2013,3,1933.0
Ciudad Real,2013,4,2775.0
Ciudad Real,2013,5,2752.0
Ciudad Real,2013,6,3099.0
Ciudad Real,2013,7,3582.0
Ciudad Real,2013,8,4808.0
Ciudad Real,2013,9,3298.0
Ciudad Real,2013,10,3407.0
Ciudad Real,2013,11,2358.0
Ciudad Real,2013,12,2254.0
Ciudad Real,2014,1,1863.0
Ciudad Real,2014,2,1593.0
Ciudad Real,2014,3,2065.0
Ciudad Real,2014,4,3380.0
Ciudad Real,2014,5,4048.0
Ciudad Real,2014,6,3268.0
Ciudad Real,2014,7,4248.0
Ciudad Real,2014,8,4868.0
Ciudad Real,2014,9,4335.0
Ciudad Real,2014,10,3751.0
Ciudad Real,2014,11,2148.0
Ciudad Real,2014,12,1999.0
Ciudad Real,2015,1,2295.0
Ciudad Real,2015,2,2449.0
Ciudad Real,2015,3,2332.0
Ciudad Real,2015,4,2990.0
Ciudad Real,2015,5,4722.0
Ciudad Real,2015,6,3261.0
Ciudad Real,2015,7,5940.0
Ciudad Real,2015,8,5035.0
Ciudad Real,2015,9,4615.0
Ciudad Real,2015,10,5110.0
Ciudad Real,2015,11,3202.0
Ciudad Real,2015,12,2387.0
Ciudad Real,2016,1,2115.0
Ciudad Real,2016,2,2213.0
Ciudad Real,2016,3,2274.0
Ciudad Real,2016,4,3182.0
Ciudad Real,2016,5,3897.0
Ciudad Real,2016,6,4169.0
Ciudad Real,2016,7,5838.0
Ciudad Real,2016,8,5318.0
Ciudad Real,2016,9,5112.0
Ciudad Real,2016,10,4991.0
Ciudad Real,2016,11,2897.0
Ciudad Real,2016,12,2357.0
Ciudad Real,2017,1,2043.0
Ciudad Real,2017,2,2851.0
Ciudad Real,2017,3,2862.0
Ciudad Real,2017,4,4389.0
Ciudad Real,2017,5,5020.0
Ciudad Real,2017,6,4320.0
Ciudad Real,2017,7,6050.0
Ciudad Real,2017,8,5377.0
Ciudad Real,2017,9,5406.0
Ciudad Real,2017,10,5086.0
Ciudad Real,2017,11,3373.0
Ciudad Real,2017,12,2589.0
Ciudad Real,2018,1,2547.0
Ciudad Real,2018,2,3252.0
Ciudad Real,2018,3,3338.0
Ciudad Real,2018,4,5254.0
Ciudad Real,2018,5,5621.0
Ciudad Real,2018,6,4276.0
Ciudad Real,2018,7,6059.0
Ciudad Real,2018,8,7414.0
Ciudad Real,2018,9,5452.0
Ciudad Real,2018,10,6382.0
Ciudad Real,2018,11,4154.0
Ciudad Real,2018,12,3896.0
Ciudad Real,2019,1,3273.0
Ciudad Real,2019,2,2967.0
Ciudad Real,2019,3,3826.0
Ciudad Real,2019,4,6411.0
Ciudad Real,2019,5,6402.0
Ciudad Real,2019,6,5542.0
Ciudad Real,2019,7,6416.0
Ciudad Real,2019,8,7718.0
Ciudad Real,2019,9,5444.0
Ciudad Real,2019,10,5911.0
Ciudad Real,2019,11,3939.0
